STCN;Biografisch Portaal;Note
http://stcn.data2semantics.org/resource/auteur/11074201X;http://www.biografischportaal.nl/persoon/28691048;Match for year 1645
http://stcn.data2semantics.org/resource/auteur/110992474;http://www.biografischportaal.nl/persoon/29319748;Match for year 1669
http://stcn.data2semantics.org/resource/auteur/111162726;http://www.biografischportaal.nl/persoon/46857638;Match for year 1573
http://stcn.data2semantics.org/resource/auteur/111172438;http://www.biografischportaal.nl/persoon/18722492;Match for year 1715
http://stcn.data2semantics.org/resource/auteur/111351839;http://www.biografischportaal.nl/persoon/29806091;Match for year 1511
http://stcn.data2semantics.org/resource/auteur/111598338;http://www.biografischportaal.nl/persoon/13964794;Match for year 1640
http://stcn.data2semantics.org/resource/auteur/111729815;http://www.biografischportaal.nl/persoon/94703857;Match for year 1726
http://stcn.data2semantics.org/resource/auteur/111937337;http://www.biografischportaal.nl/persoon/46922610;Match for year 1731
http://stcn.data2semantics.org/resource/auteur/111973236;http://www.biografischportaal.nl/persoon/40498055;Match for year 1710
http://stcn.data2semantics.org/resource/auteur/111986621;http://www.biografischportaal.nl/persoon/34477046;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/11200962X;http://www.biografischportaal.nl/persoon/72336352;Match for year 1681
http://stcn.data2semantics.org/resource/auteur/112247350;http://www.biografischportaal.nl/persoon/70255740;Match for year 1616
http://stcn.data2semantics.org/resource/auteur/112262597;http://www.biografischportaal.nl/persoon/95335844;Match for year 1782
http://stcn.data2semantics.org/resource/auteur/112262597;http://www.biografischportaal.nl/persoon/89525485;Match for year 1782
http://stcn.data2semantics.org/resource/auteur/112340342;http://www.biografischportaal.nl/persoon/43991782;Match for year 1630
http://stcn.data2semantics.org/resource/auteur/112466370;http://www.biografischportaal.nl/persoon/21823117;Match for year 1731
http://stcn.data2semantics.org/resource/auteur/112682820;http://www.biografischportaal.nl/persoon/37035822;Match for year 1640
http://stcn.data2semantics.org/resource/auteur/112692524;http://www.biografischportaal.nl/persoon/62778473;Match for year 1703
http://stcn.data2semantics.org/resource/auteur/112693024;http://www.biografischportaal.nl/persoon/03492517;Match for year 1662
http://stcn.data2semantics.org/resource/auteur/112696538;http://www.biografischportaal.nl/persoon/47592866;Match for year 1590
http://stcn.data2semantics.org/resource/auteur/112756220;http://www.biografischportaal.nl/persoon/63454345;Match for year 1634
http://stcn.data2semantics.org/resource/auteur/112895336;http://www.biografischportaal.nl/persoon/69891613;Match for year 1608
http://stcn.data2semantics.org/resource/auteur/113028571;http://www.biografischportaal.nl/persoon/63392067;Match for year 1664
http://stcn.data2semantics.org/resource/auteur/113323867;http://www.biografischportaal.nl/persoon/34870301;Match for year 1619
http://stcn.data2semantics.org/resource/auteur/113569319;http://www.biografischportaal.nl/persoon/00237205;Match for year 1608
http://stcn.data2semantics.org/resource/auteur/115028595;http://www.biografischportaal.nl/persoon/61952665;Match for year 1707
http://stcn.data2semantics.org/resource/auteur/115150099;http://www.biografischportaal.nl/persoon/39523527;Match for year 1651
http://stcn.data2semantics.org/resource/auteur/115190082;http://www.biografischportaal.nl/persoon/57783169;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/115228101;http://www.biografischportaal.nl/persoon/27392456;Match for year 1684
http://stcn.data2semantics.org/resource/auteur/115259481;http://www.biografischportaal.nl/persoon/89233199;Match for year 1697
http://stcn.data2semantics.org/resource/auteur/115342788;http://www.biografischportaal.nl/persoon/17875744;Match for year 1750
http://stcn.data2semantics.org/resource/auteur/115388443;http://www.biografischportaal.nl/persoon/46145446;Match for year 1586
http://stcn.data2semantics.org/resource/auteur/115935193;http://www.biografischportaal.nl/persoon/82130649;Match for year 1573
http://stcn.data2semantics.org/resource/auteur/11800168X;http://www.biografischportaal.nl/persoon/24713850;Match for year 1808
http://stcn.data2semantics.org/resource/auteur/118783483;http://www.biografischportaal.nl/persoon/45411905;Match for year 1781
http://stcn.data2semantics.org/resource/auteur/118786512;http://www.biografischportaal.nl/persoon/79095709;Match for year 1796
http://stcn.data2semantics.org/resource/auteur/118792954;http://www.biografischportaal.nl/persoon/48826389;Match for year 1699
http://stcn.data2semantics.org/resource/auteur/118810189;http://www.biografischportaal.nl/persoon/53549436;Match for year 1538
http://stcn.data2semantics.org/resource/auteur/119078368;http://www.biografischportaal.nl/persoon/34642328;Match for year 1655
http://stcn.data2semantics.org/resource/auteur/119081938;http://www.biografischportaal.nl/persoon/14219875;Match for year 1652
http://stcn.data2semantics.org/resource/auteur/119264676;http://www.biografischportaal.nl/persoon/99689348;Match for year 1766
http://stcn.data2semantics.org/resource/auteur/120338270;http://www.biografischportaal.nl/persoon/08639863;Match for year 1732
http://stcn.data2semantics.org/resource/auteur/120470209;http://www.biografischportaal.nl/persoon/56992332;Match for year 1797
http://stcn.data2semantics.org/resource/auteur/12118207X;http://www.biografischportaal.nl/persoon/71316324;Match for year 1660
http://stcn.data2semantics.org/resource/auteur/121300579;http://www.biografischportaal.nl/persoon/99262751;Match for year 1680
http://stcn.data2semantics.org/resource/auteur/121399982;http://www.biografischportaal.nl/persoon/81338091;Match for year 1664
http://stcn.data2semantics.org/resource/auteur/12161056X;http://www.biografischportaal.nl/persoon/66614361;Match for year 1796
http://stcn.data2semantics.org/resource/auteur/121630412;http://www.biografischportaal.nl/persoon/82868566;Match for year 1775
http://stcn.data2semantics.org/resource/auteur/121651371;http://www.biografischportaal.nl/persoon/15857582;Match for year 1575
http://stcn.data2semantics.org/resource/auteur/123142725;http://www.biografischportaal.nl/persoon/97356781;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/123143802;http://www.biografischportaal.nl/persoon/59241406;Match for year 1660
http://stcn.data2semantics.org/resource/auteur/123178053;http://www.biografischportaal.nl/persoon/68754831;Match for year 1752
http://stcn.data2semantics.org/resource/auteur/123192099;http://www.biografischportaal.nl/persoon/79714791;Match for year 1777
http://stcn.data2semantics.org/resource/auteur/123292352;http://www.biografischportaal.nl/persoon/30804180;Match for year 1710
http://stcn.data2semantics.org/resource/auteur/123494060;http://www.biografischportaal.nl/persoon/82807366;Match for year 1664
http://stcn.data2semantics.org/resource/auteur/123611393;http://www.biografischportaal.nl/persoon/01972742;Match for year 1669
http://stcn.data2semantics.org/resource/auteur/123729734;http://www.biografischportaal.nl/persoon/11810468;Match for year 1685
http://stcn.data2semantics.org/resource/auteur/123767237;http://www.biografischportaal.nl/persoon/25063947;Match for year 1666
http://stcn.data2semantics.org/resource/auteur/123929547;http://www.biografischportaal.nl/persoon/46635529;Match for year 1650
http://stcn.data2semantics.org/resource/auteur/123929547;http://www.biografischportaal.nl/persoon/08435325;Match for year 1650
http://stcn.data2semantics.org/resource/auteur/124244750;http://www.biografischportaal.nl/persoon/34953441;Match for year 1693
http://stcn.data2semantics.org/resource/auteur/124506380;http://www.biografischportaal.nl/persoon/58623309;Match for year 1710
http://stcn.data2semantics.org/resource/auteur/124547761;http://www.biografischportaal.nl/persoon/54234841;Match for year 1687
http://stcn.data2semantics.org/resource/auteur/125268505;http://www.biografischportaal.nl/persoon/64671568;Match for year 1650
http://stcn.data2semantics.org/resource/auteur/125314841;http://www.biografischportaal.nl/persoon/11068493;Match for year 1602
http://stcn.data2semantics.org/resource/auteur/125523718;http://www.biografischportaal.nl/persoon/27236601;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/125690053;http://www.biografischportaal.nl/persoon/07707493;Match for year 1737
http://stcn.data2semantics.org/resource/auteur/127319131;http://www.biografischportaal.nl/persoon/42849787;Match for year 1608
http://stcn.data2semantics.org/resource/auteur/12826117X;http://www.biografischportaal.nl/persoon/87203421;Match for year 1740
http://stcn.data2semantics.org/resource/auteur/12834640X;http://www.biografischportaal.nl/persoon/26202818;Match for year 1639
http://stcn.data2semantics.org/resource/auteur/128382848;http://www.biografischportaal.nl/persoon/15283016;Match for year 1763
http://stcn.data2semantics.org/resource/auteur/128403853;http://www.biografischportaal.nl/persoon/97633768;Match for year 1776
http://stcn.data2semantics.org/resource/auteur/128413530;http://www.biografischportaal.nl/persoon/56530835;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/128429704;http://www.biografischportaal.nl/persoon/30233818;Match for year 1663
http://stcn.data2semantics.org/resource/auteur/128441798;http://www.biografischportaal.nl/persoon/06318069;Match for year 1666
http://stcn.data2semantics.org/resource/auteur/128491361;http://www.biografischportaal.nl/persoon/61692149;Match for year 1737
http://stcn.data2semantics.org/resource/auteur/128521929;http://www.biografischportaal.nl/persoon/01078667;Match for year 1682
http://stcn.data2semantics.org/resource/auteur/128547006;http://www.biografischportaal.nl/persoon/35047408;Match for year 1757
http://stcn.data2semantics.org/resource/auteur/128681195;http://www.biografischportaal.nl/persoon/33382536;Match for year 1660
http://stcn.data2semantics.org/resource/auteur/128899328;http://www.biografischportaal.nl/persoon/69813022;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/128909668;http://www.biografischportaal.nl/persoon/17242049;Match for year 1788
http://stcn.data2semantics.org/resource/auteur/128915838;http://www.biografischportaal.nl/persoon/76998842;Match for year 1639
http://stcn.data2semantics.org/resource/auteur/128962917;http://www.biografischportaal.nl/persoon/92463334;Match for year 1789
http://stcn.data2semantics.org/resource/auteur/129015083;http://www.biografischportaal.nl/persoon/98645423;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/129040754;http://www.biografischportaal.nl/persoon/84180728;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/129051217;http://www.biografischportaal.nl/persoon/78601445;Match for year 1782
http://stcn.data2semantics.org/resource/auteur/129058858;http://www.biografischportaal.nl/persoon/82496812;Match for year 1779
http://stcn.data2semantics.org/resource/auteur/134484940;http://www.biografischportaal.nl/persoon/38992987;Match for year 1679
http://stcn.data2semantics.org/resource/auteur/134591321;http://www.biografischportaal.nl/persoon/24037659;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/134591712;http://www.biografischportaal.nl/persoon/56632630;Match for year 1785
http://stcn.data2semantics.org/resource/auteur/134616634;http://www.biografischportaal.nl/persoon/39964903;Match for year 1740
http://stcn.data2semantics.org/resource/auteur/136460526;http://www.biografischportaal.nl/persoon/03688066;Match for year 1688
http://stcn.data2semantics.org/resource/auteur/136505287;http://www.biografischportaal.nl/persoon/43213916;Match for year 1784
http://stcn.data2semantics.org/resource/auteur/136505287;http://www.biografischportaal.nl/persoon/29335017;Match for year 1784
http://stcn.data2semantics.org/resource/auteur/136575536;http://www.biografischportaal.nl/persoon/05952185;Match for year 1610
http://stcn.data2semantics.org/resource/auteur/136594352;http://www.biografischportaal.nl/persoon/25689829;Match for year 1777
http://stcn.data2semantics.org/resource/auteur/136941842;http://www.biografischportaal.nl/persoon/04878781;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/137053657;http://www.biografischportaal.nl/persoon/51185200;Match for year 1730
http://stcn.data2semantics.org/resource/auteur/137123590;http://www.biografischportaal.nl/persoon/88430286;Match for year 1766
http://stcn.data2semantics.org/resource/auteur/13840125X;http://www.biografischportaal.nl/persoon/28071117;Match for year 1714
http://stcn.data2semantics.org/resource/auteur/13874145X;http://www.biografischportaal.nl/persoon/42019602;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/138913714;http://www.biografischportaal.nl/persoon/47284170;Match for year 1697
http://stcn.data2semantics.org/resource/auteur/139321071;http://www.biografischportaal.nl/persoon/46893106;Match for year 1654
http://stcn.data2semantics.org/resource/auteur/140209808;http://www.biografischportaal.nl/persoon/75169688;Match for year 1689
http://stcn.data2semantics.org/resource/auteur/140778764;http://www.biografischportaal.nl/persoon/02781280;Match for year 1683
http://stcn.data2semantics.org/resource/auteur/140850619;http://www.biografischportaal.nl/persoon/56588554;Match for year 1765
http://stcn.data2semantics.org/resource/auteur/141008164;http://www.biografischportaal.nl/persoon/54234841;Match for year 1687
http://stcn.data2semantics.org/resource/auteur/141115793;http://www.biografischportaal.nl/persoon/03553764;Match for year 1708
http://stcn.data2semantics.org/resource/auteur/141219688;http://www.biografischportaal.nl/persoon/03327184;Match for year 1636
http://stcn.data2semantics.org/resource/auteur/141292709;http://www.biografischportaal.nl/persoon/09189469;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/141292709;http://www.biografischportaal.nl/persoon/92731807;Match for year 1768
http://stcn.data2semantics.org/resource/auteur/141450010;http://www.biografischportaal.nl/persoon/10576378;Match for year 1702
http://stcn.data2semantics.org/resource/auteur/141892781;http://www.biografischportaal.nl/persoon/63585606;Match for year 1685
http://stcn.data2semantics.org/resource/auteur/142111716;http://www.biografischportaal.nl/persoon/13819944;Match for year 1762
http://stcn.data2semantics.org/resource/auteur/142635308;http://www.biografischportaal.nl/persoon/36544421;Match for year 1778
http://stcn.data2semantics.org/resource/auteur/142672521;http://www.biografischportaal.nl/persoon/17614688;Match for year 1791
http://stcn.data2semantics.org/resource/auteur/142919845;http://www.biografischportaal.nl/persoon/17183819;Match for year 1750
http://stcn.data2semantics.org/resource/auteur/142925837;http://www.biografischportaal.nl/persoon/42680075;Match for year 1655
http://stcn.data2semantics.org/resource/auteur/143106341;http://www.biografischportaal.nl/persoon/77185116;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/143116916;http://www.biografischportaal.nl/persoon/00826141;Match for year 1707
http://stcn.data2semantics.org/resource/auteur/143210459;http://www.biografischportaal.nl/persoon/68757504;Match for year 1751
http://stcn.data2semantics.org/resource/auteur/143222813;http://www.biografischportaal.nl/persoon/53201085;Match for year 1747
http://stcn.data2semantics.org/resource/auteur/14335986X;http://www.biografischportaal.nl/persoon/24008371;Match for year 1729
http://stcn.data2semantics.org/resource/auteur/14336975X;http://www.biografischportaal.nl/persoon/00029052;Match for year 1706
http://stcn.data2semantics.org/resource/auteur/143835742;http://www.biografischportaal.nl/persoon/01811110;Match for year 1751
http://stcn.data2semantics.org/resource/auteur/144083752;http://www.biografischportaal.nl/persoon/88914313;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/144153807;http://www.biografischportaal.nl/persoon/61138216;Match for year 1731
http://stcn.data2semantics.org/resource/auteur/144401541;http://www.biografischportaal.nl/persoon/51263649;Match for year 1647
http://stcn.data2semantics.org/resource/auteur/144404303;http://www.biografischportaal.nl/persoon/20520483;Match for year 1748
http://stcn.data2semantics.org/resource/auteur/144408376;http://www.biografischportaal.nl/persoon/74504984;Match for year 1650
http://stcn.data2semantics.org/resource/auteur/144414813;http://www.biografischportaal.nl/persoon/92979204;Match for year 1662
http://stcn.data2semantics.org/resource/auteur/14524802X;http://www.biografischportaal.nl/persoon/74912129;Match for year 1731
http://stcn.data2semantics.org/resource/auteur/145659577;http://www.biografischportaal.nl/persoon/56745050;Match for year 1697
http://stcn.data2semantics.org/resource/auteur/145701360;http://www.biografischportaal.nl/persoon/37035822;Match for year 1640
http://stcn.data2semantics.org/resource/auteur/145829731;http://www.biografischportaal.nl/persoon/09346316;Match for year 1696
http://stcn.data2semantics.org/resource/auteur/145852849;http://www.biografischportaal.nl/persoon/70714805;Match for year 1818
http://stcn.data2semantics.org/resource/auteur/145853357;http://www.biografischportaal.nl/persoon/10870229;Match for year 1701
http://stcn.data2semantics.org/resource/auteur/145853357;http://www.biografischportaal.nl/persoon/58332657;Match for year 1701
http://stcn.data2semantics.org/resource/auteur/145922294;http://www.biografischportaal.nl/persoon/09233872;Match for year 1696
http://stcn.data2semantics.org/resource/auteur/145981762;http://www.biografischportaal.nl/persoon/30658471;Match for year 1784
http://stcn.data2semantics.org/resource/auteur/145997065;http://www.biografischportaal.nl/persoon/77735643;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/146000498;http://www.biografischportaal.nl/persoon/00114688;Match for year 1786
http://stcn.data2semantics.org/resource/auteur/146014766;http://www.biografischportaal.nl/persoon/96709510;Match for year 1693
http://stcn.data2semantics.org/resource/auteur/146273443;http://www.biografischportaal.nl/persoon/50900815;Match for year 1751
http://stcn.data2semantics.org/resource/auteur/146319486;http://www.biografischportaal.nl/persoon/98889852;Match for year 1671
http://stcn.data2semantics.org/resource/auteur/146456947;http://www.biografischportaal.nl/persoon/83402315;Match for year 1660
http://stcn.data2semantics.org/resource/auteur/146720296;http://www.biografischportaal.nl/persoon/18112990;Match for year 1674
http://stcn.data2semantics.org/resource/auteur/146724690;http://www.biografischportaal.nl/persoon/25533974;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/146727215;http://www.biografischportaal.nl/persoon/61834050;Match for year 1703
http://stcn.data2semantics.org/resource/auteur/146871081;http://www.biografischportaal.nl/persoon/17635150;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/147078741;http://www.biografischportaal.nl/persoon/88286350;Match for year 1797
http://stcn.data2semantics.org/resource/auteur/147227852;http://www.biografischportaal.nl/persoon/79701645;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/147651565;http://www.biografischportaal.nl/persoon/65624025;Match for year 1695
http://stcn.data2semantics.org/resource/auteur/147850592;http://www.biografischportaal.nl/persoon/30496658;Match for year 1682
http://stcn.data2semantics.org/resource/auteur/148174523;http://www.biografischportaal.nl/persoon/36265487;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/148278434;http://www.biografischportaal.nl/persoon/84311939;Match for year 1715
http://stcn.data2semantics.org/resource/auteur/148284779;http://www.biografischportaal.nl/persoon/71812361;Match for year 1720
http://stcn.data2semantics.org/resource/auteur/148404251;http://www.biografischportaal.nl/persoon/56131034;Match for year 1648
http://stcn.data2semantics.org/resource/auteur/148491480;http://www.biografischportaal.nl/persoon/32124206;Match for year 1641
http://stcn.data2semantics.org/resource/auteur/148526489;http://www.biografischportaal.nl/persoon/97029402;Match for year 1706
http://stcn.data2semantics.org/resource/auteur/148554555;http://www.biografischportaal.nl/persoon/63980745;Match for year 1654
http://stcn.data2semantics.org/resource/auteur/148594883;http://www.biografischportaal.nl/persoon/33528987;Match for year 1715
http://stcn.data2semantics.org/resource/auteur/148598730;http://www.biografischportaal.nl/persoon/18039588;Match for year 1752
http://stcn.data2semantics.org/resource/auteur/148671578;http://www.biografischportaal.nl/persoon/83342295;Match for year 1739
http://stcn.data2semantics.org/resource/auteur/148747515;http://www.biografischportaal.nl/persoon/14913805;Match for year 1741
http://stcn.data2semantics.org/resource/auteur/148782965;http://www.biografischportaal.nl/persoon/77068969;Match for year 1710
http://stcn.data2semantics.org/resource/auteur/148962599;http://www.biografischportaal.nl/persoon/89257202;Match for year 1576
http://stcn.data2semantics.org/resource/auteur/149090021;http://www.biografischportaal.nl/persoon/19636249;Match for year 1670
http://stcn.data2semantics.org/resource/auteur/149107722;http://www.biografischportaal.nl/persoon/71344411;Match for year 1660
http://stcn.data2semantics.org/resource/auteur/14920065X;http://www.biografischportaal.nl/persoon/00294311;Match for year 1674
http://stcn.data2semantics.org/resource/auteur/149428197;http://www.biografischportaal.nl/persoon/41371703;Match for year 1634
http://stcn.data2semantics.org/resource/auteur/149739508;http://www.biografischportaal.nl/persoon/84555053;Match for year 1702
http://stcn.data2semantics.org/resource/auteur/149739508;http://www.biografischportaal.nl/persoon/58411287;Match for year 1741
http://stcn.data2semantics.org/resource/auteur/150990499;http://www.biografischportaal.nl/persoon/18314631;Match for year 1737
http://stcn.data2semantics.org/resource/auteur/15104175X;http://www.biografischportaal.nl/persoon/60262432;Match for year 1736
http://stcn.data2semantics.org/resource/auteur/151097682;http://www.biografischportaal.nl/persoon/02537447;Match for year 1743
http://stcn.data2semantics.org/resource/auteur/151288275;http://www.biografischportaal.nl/persoon/27632634;Match for year 1755
http://stcn.data2semantics.org/resource/auteur/151498911;http://www.biografischportaal.nl/persoon/36019236;Match for year 1756
http://stcn.data2semantics.org/resource/auteur/151621640;http://www.biografischportaal.nl/persoon/88840663;Match for year 1598
http://stcn.data2semantics.org/resource/auteur/151749434;http://www.biografischportaal.nl/persoon/64011898;Match for year 1705
http://stcn.data2semantics.org/resource/auteur/151923469;http://www.biografischportaal.nl/persoon/99450025;Match for year 1713
http://stcn.data2semantics.org/resource/auteur/152086420;http://www.biografischportaal.nl/persoon/15351670;Match for year 1764
http://stcn.data2semantics.org/resource/auteur/152139966;http://www.biografischportaal.nl/persoon/57684051;Match for year 1741
http://stcn.data2semantics.org/resource/auteur/152158472;http://www.biografischportaal.nl/persoon/87379509;Match for year 1639
http://stcn.data2semantics.org/resource/auteur/152163174;http://www.biografischportaal.nl/persoon/63010320;Match for year 1740
http://stcn.data2semantics.org/resource/auteur/152187871;http://www.biografischportaal.nl/persoon/58826500;Match for year 1742
http://stcn.data2semantics.org/resource/auteur/152333452;http://www.biografischportaal.nl/persoon/82715901;Match for year 1658
http://stcn.data2semantics.org/resource/auteur/152351442;http://www.biografischportaal.nl/persoon/60261688;Match for year 1744
http://stcn.data2semantics.org/resource/auteur/152467505;http://www.biografischportaal.nl/persoon/42463630;Match for year 1735
http://stcn.data2semantics.org/resource/auteur/152625267;http://www.biografischportaal.nl/persoon/37994516;Match for year 1756
http://stcn.data2semantics.org/resource/auteur/152746757;http://www.biografischportaal.nl/persoon/01578908;Match for year 1683
http://stcn.data2semantics.org/resource/auteur/152801235;http://www.biografischportaal.nl/persoon/17686159;Match for year 1714
http://stcn.data2semantics.org/resource/auteur/152882626;http://www.biografischportaal.nl/persoon/35340253;Match for year 1760
http://stcn.data2semantics.org/resource/auteur/152984593;http://www.biografischportaal.nl/persoon/08012046;Match for year 1681
http://stcn.data2semantics.org/resource/auteur/153028955;http://www.biografischportaal.nl/persoon/17347401;Match for year 1746
http://stcn.data2semantics.org/resource/auteur/153091924;http://www.biografischportaal.nl/persoon/99538837;Match for year 1725
http://stcn.data2semantics.org/resource/auteur/153106549;http://www.biografischportaal.nl/persoon/78873901;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/153185384;http://www.biografischportaal.nl/persoon/99547751;Match for year 1637
http://stcn.data2semantics.org/resource/auteur/153253614;http://www.biografischportaal.nl/persoon/30394978;Match for year 1721
http://stcn.data2semantics.org/resource/auteur/153383054;http://www.biografischportaal.nl/persoon/26178453;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/153390050;http://www.biografischportaal.nl/persoon/27295720;Match for year 1663
http://stcn.data2semantics.org/resource/auteur/153607807;http://www.biografischportaal.nl/persoon/54661991;Match for year 1629
http://stcn.data2semantics.org/resource/auteur/154083593;http://www.biografischportaal.nl/persoon/25994700;Match for year 1757
http://stcn.data2semantics.org/resource/auteur/154170011;http://www.biografischportaal.nl/persoon/36024604;Match for year 1694
http://stcn.data2semantics.org/resource/auteur/154196460;http://www.biografischportaal.nl/persoon/49150891;Match for year 1691
http://stcn.data2semantics.org/resource/auteur/154198803;http://www.biografischportaal.nl/persoon/00119868;Match for year 1726
http://stcn.data2semantics.org/resource/auteur/154204846;http://www.biografischportaal.nl/persoon/40358032;Match for year 1692
http://stcn.data2semantics.org/resource/auteur/154272353;http://www.biografischportaal.nl/persoon/50072269;Match for year 1700
http://stcn.data2semantics.org/resource/auteur/154315184;http://www.biografischportaal.nl/persoon/94358022;Match for year 1689
http://stcn.data2semantics.org/resource/auteur/154318620;http://www.biografischportaal.nl/persoon/08375973;Match for year 1716
http://stcn.data2semantics.org/resource/auteur/154653195;http://www.biografischportaal.nl/persoon/40320055;Match for year 1694
http://stcn.data2semantics.org/resource/auteur/154999490;http://www.biografischportaal.nl/persoon/36453715;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/155361163;http://www.biografischportaal.nl/persoon/77193586;Match for year 1708
http://stcn.data2semantics.org/resource/auteur/155526944;http://www.biografischportaal.nl/persoon/32709222;Match for year 1702
http://stcn.data2semantics.org/resource/auteur/155530844;http://www.biografischportaal.nl/persoon/60224064;Match for year 1688
http://stcn.data2semantics.org/resource/auteur/155545043;http://www.biografischportaal.nl/persoon/00758445;Match for year 1742
http://stcn.data2semantics.org/resource/auteur/155564242;http://www.biografischportaal.nl/persoon/03805391;Match for year 1771
http://stcn.data2semantics.org/resource/auteur/155564714;http://www.biografischportaal.nl/persoon/11707137;Match for year 1761
http://stcn.data2semantics.org/resource/auteur/155564900;http://www.biografischportaal.nl/persoon/53025246;Match for year 1737
http://stcn.data2semantics.org/resource/auteur/155594133;http://www.biografischportaal.nl/persoon/19955262;Match for year 1719
http://stcn.data2semantics.org/resource/auteur/15559527X;http://www.biografischportaal.nl/persoon/18152873;Match for year 1780
http://stcn.data2semantics.org/resource/auteur/15559561X;http://www.biografischportaal.nl/persoon/11222079;Match for year 1740
http://stcn.data2semantics.org/resource/auteur/155597949;http://www.biografischportaal.nl/persoon/69768689;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/155641824;http://www.biografischportaal.nl/persoon/72998744;Match for year 1756
http://stcn.data2semantics.org/resource/auteur/155653431;http://www.biografischportaal.nl/persoon/15531765;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/15565425X;http://www.biografischportaal.nl/persoon/27602088;Match for year 1746
http://stcn.data2semantics.org/resource/auteur/155728040;http://www.biografischportaal.nl/persoon/32817456;Match for year 1634
http://stcn.data2semantics.org/resource/auteur/156181193;http://www.biografischportaal.nl/persoon/29188841;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/156243814;http://www.biografischportaal.nl/persoon/82799616;Match for year 1729
http://stcn.data2semantics.org/resource/auteur/15651740X;http://www.biografischportaal.nl/persoon/39433277;Match for year 1741
http://stcn.data2semantics.org/resource/auteur/156521725;http://www.biografischportaal.nl/persoon/29649843;Match for year 1706
http://stcn.data2semantics.org/resource/auteur/156671875;http://www.biografischportaal.nl/persoon/39293385;Match for year 1714
http://stcn.data2semantics.org/resource/auteur/15676041X;http://www.biografischportaal.nl/persoon/38882368;Match for year 1719
http://stcn.data2semantics.org/resource/auteur/15707756X;http://www.biografischportaal.nl/persoon/90320125;Match for year 1787
http://stcn.data2semantics.org/resource/auteur/157096688;http://www.biografischportaal.nl/persoon/50910556;Match for year 1726
http://stcn.data2semantics.org/resource/auteur/157099776;http://www.biografischportaal.nl/persoon/82041018;Match for year 1763
http://stcn.data2semantics.org/resource/auteur/157162079;http://www.biografischportaal.nl/persoon/09455250;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/157235440;http://www.biografischportaal.nl/persoon/67387433;Match for year 1684
http://stcn.data2semantics.org/resource/auteur/157246841;http://www.biografischportaal.nl/persoon/21751263;Match for year 1690
http://stcn.data2semantics.org/resource/auteur/157322181;http://www.biografischportaal.nl/persoon/39916672;Match for year 1711
http://stcn.data2semantics.org/resource/auteur/157444821;http://www.biografischportaal.nl/persoon/14983730;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/15760263X;http://www.biografischportaal.nl/persoon/20886559;Match for year 1745
http://stcn.data2semantics.org/resource/auteur/157603369;http://www.biografischportaal.nl/persoon/60070867;Match for year 1703
http://stcn.data2semantics.org/resource/auteur/157776948;http://www.biografischportaal.nl/persoon/30047609;Match for year 1761
http://stcn.data2semantics.org/resource/auteur/157795896;http://www.biografischportaal.nl/persoon/24197634;Match for year 1756
http://stcn.data2semantics.org/resource/auteur/157885488;http://www.biografischportaal.nl/persoon/49692602;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/158068807;http://www.biografischportaal.nl/persoon/73638146;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/158670558;http://www.biografischportaal.nl/persoon/62250195;Match for year 1697
http://stcn.data2semantics.org/resource/auteur/159240530;http://www.biografischportaal.nl/persoon/36978631;Match for year 1716
http://stcn.data2semantics.org/resource/auteur/159404606;http://www.biografischportaal.nl/persoon/00958974;Match for year 1752
http://stcn.data2semantics.org/resource/auteur/159534798;http://www.biografischportaal.nl/persoon/11310764;Match for year 1750
http://stcn.data2semantics.org/resource/auteur/159839777;http://www.biografischportaal.nl/persoon/09012561;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/160247772;http://www.biografischportaal.nl/persoon/63889152;Match for year 1783
